id,name,price,description,url
892.727.14,"TULLSTA","$149.00","A range of coordinated covers makes it easy for you to give your furniture a new look.",https://www.ikea.com/us/en/catalog/products/S89272714/
402.628.77,"EKERÖ","$149.00","The reversible back cushion gives soft support for your back and two different sides to wear.",https://www.ikea.com/us/en/catalog/products/40262877/
103.707.41,"JÄPPLING","$179.00","Durable coated fabric that has the same look and feel as leather at a fraction of the cost.",https://www.ikea.com/us/en/catalog/products/10370741/
192.697.29,"LANDSKRONA","$299.00","Warm and welcoming, neat and stylish. The supporting seat cushions, the cover’s soft finish and the tight fit gives this armchair a perfect balance between its comfort, functions and look.",https://www.ikea.com/us/en/catalog/products/S19269729/
691.917.09,"FÄRLÖV","$399.00","This is your best friend for movie nights and also the room’s center of attention. We tried to think of everything, from the spacious comfortable seat cushion to the rounded armrests and soft covers.",https://www.ikea.com/us/en/catalog/products/S69191709/
504.235.87,"VEDBO","$299.00","The timeless design of VEDBO makes it easy to place in various room settings and coordinate with other furniture.",https://www.ikea.com/us/en/catalog/products/50423587/
202.766.63,"EKENÄS","$299.00","The high back provides good support for your neck and head.",https://www.ikea.com/us/en/catalog/products/20276663/
004.257.77,"STRANDMON","$279.00","You can really loosen up and relax in comfort because the high back on this chair provides extra support for your neck.",https://www.ikea.com/us/en/catalog/products/00425777/
592.569.42,"LIDHULT","$449.00","You sit comfortably thanks to the pocket springs that support the right places and follow the body exactly. The armchair feels extra soft and cozy to sit in thanks to the top layer of ball fiber. The high back and neck support increases the comfort.",https://www.ikea.com/us/en/catalog/products/S59256942/
090.318.08,"LANDSKRONA","$499.00","Luxury made our way. We used resilient foam filling for comfort, thick grain leather on the contact areas – because it looks amazing - and durable coated fabric elsewhere, to keep the price down.",https://www.ikea.com/us/en/catalog/products/S09031808/
804.020.60,"VÄNNÄS","$479.00","Adjustable seat and back angle.  Can be locked in the desired position.",https://www.ikea.com/us/en/catalog/products/80402060/
804.003.15,"UTTRAN","$699.00","Adjustable seat and back angle.  Can be locked in the desired position.",https://www.ikea.com/us/en/catalog/products/80400315/
792.407.90,"POÄNG","$79.00","Layer-glued bent birch frame gives comfortable resilience.
								                                                                                          
								The high back provides good support for your neck.",https://www.ikea.com/us/en/catalog/products/S79240790/
891.978.14,"POÄNG","$99.00","Layer-glued bent beech frame gives comfortable resilience.
								                                                                                          
								The high back provides good support for your neck.",https://www.ikea.com/us/en/catalog/products/S89197814/
498.305.96,"POÄNG","$199.00","Simple, timeless design that’s still going strong after 40 years. It’s loved by all ages so we made a grown-up size and a children’s size. There're lots of washable covers to choose from.",https://www.ikea.com/us/en/catalog/products/S49830596/
999.039.29,"POÄNG","$199.00","Simple, timeless design that’s still going strong after 40 years. It’s loved by all ages so we made a grown-up size and a children’s size. There're lots of washable covers to choose from.",https://www.ikea.com/us/en/catalog/products/S99903929/
999.039.34,"POÄNG","$269.00","Simple, timeless design that’s still going strong after 40 years. It’s loved by all ages so we made a grown-up size and a children’s size. There're lots of washable covers to choose from.",https://www.ikea.com/us/en/catalog/products/S99903934/
399.008.63,"POÄNG","$269.00","Simple, timeless design that’s still going strong after 40 years. It’s loved by all ages so we made a grown-up size and a children’s size. There're lots of washable covers to choose from.",https://www.ikea.com/us/en/catalog/products/S39900863/
700.784.63,"PELLO","$49.99","",https://www.ikea.com/us/en/catalog/products/70078463/
403.447.60,"REMSTA","$159.00","The shape of the armchair provides nice support for the lumbar region.",https://www.ikea.com/us/en/catalog/products/40344760/
691.512.80,"SÖDERHAMN","$329.00","SÖDERHAMN seating series allows you to sit deeply, low and softly with the loose back cushions for extra support.",https://www.ikea.com/us/en/catalog/products/S69151280/
990.335.44,"STOCKSUND","$429.00","Extra wide and deep armchair with plenty of room for you to sit and relax comfortably.",https://www.ikea.com/us/en/catalog/products/S99033544/
892.529.33,"KIVIK","$250.00","KIVIK is a generous seating series with a soft, deep seat and comfortable support for your back.",https://www.ikea.com/us/en/catalog/products/S89252933/
991.357.50,"SÖDERHAMN","$300.00","SÖDERHAMN seating series allows you to sit deeply, low and softly with the loose back cushions for extra support.",https://www.ikea.com/us/en/catalog/products/S99135750/
392.548.21,"GRÖNLID","$406.00","Snuggle up, feel warmly embraced and enjoy cozy nights and lazy days. This sofa is extra deep, has soft and moveable back cushions, and comes in various sizes and shapes – everything for your comfort.",https://www.ikea.com/us/en/catalog/products/S39254821/
492.661.21,"LIDHULT","$600.00","You sit comfortably thanks to the pocket springs that support the right places and follow the body exactly. The chaise lounge feels extra soft and cozy to sit in thanks to the top layer of ball fiber. The high back and neck support increases the comfort.",https://www.ikea.com/us/en/catalog/products/S49266121/
292.995.04,"VIMLE","$390.00","The VIMLE sofa series has sections that can be combined as you like into a customized solution for you and your home – and as the family or home grows, you can complete the sofa and let it grow with you.",https://www.ikea.com/us/en/catalog/products/S29299504/
192.918.67,"ÖVERALLT","$74.98","Under the soft cushions there is an untreated wooden frame to easily add a personal touch to. Unleash your creativity – stain, wax or paint. The surface becomes both more durable and easier to care for.",https://www.ikea.com/us/en/catalog/products/S19291867/
703.629.55,"IKEAPS2017","$199.00","The soft mesh fabric supports your body and makes the chair comfortable to sit in.",https://www.ikea.com/us/en/catalog/products/70362955/
393.064.53,"EKTORP","$599.00","The cover is easy to keep clean as it can be wiped clean with a damp cloth.",https://www.ikea.com/us/en/catalog/products/S39306453/
903.986.18,"GENEVAD","$699.00","The armchair will end up with a beautiful patina since full-grain leather becomes softer and changes color tone over time.",https://www.ikea.com/us/en/catalog/products/90398618/
303.990.36,"GRÖNLID","$399.00","There’s a good chance that you think GRÖNLID is just as comfortable and inviting as it looks. It’s a classic armchair with traditional design features such as curved legs and soft, rounded armrests.",https://www.ikea.com/us/en/catalog/products/30399036/
502.628.91,"EKERÖ","$159.00","The fixed KIMSTAD coated fabric cover is a soft yet durable fabric made of polyester and cotton. The protective polyurethane coating means that it’s easy to keep clean and that it both feels and looks like leather.",https://www.ikea.com/us/en/catalog/products/50262891/
992.216.96,"KOARP","$209.00","A jewel in the living room, placed on its own or together with other furniture. Colorful or discreet – you choose, but the comfort is always included. As is the secret storage pocket…",https://www.ikea.com/us/en/catalog/products/S99221696/
892.570.49,"LIDHULT","$749.00","You sit comfortably thanks to the pocket springs that support the right places and follow the body exactly. The armchair feels extra soft and cozy to sit in thanks to the top layer of ball fiber. The high back and neck support increases the comfort.",https://www.ikea.com/us/en/catalog/products/S89257049/
701.986.01,"KIVIK","$720.00","KIVIK is a generous seating series with a soft, deep seat and comfortable support for your back.",https://www.ikea.com/us/en/catalog/products/70198601/
092.661.56,"LIDHULT","$1,220.00","You sit comfortably thanks to the pocket springs that support the right places and follow the body exactly. The chaise lounge feels extra soft and cozy to sit in thanks to the top layer of ball fiber. The high back and neck support increases the comfort.",https://www.ikea.com/us/en/catalog/products/S09266156/
392.566.03,"GRÖNLID","$556.00","Snuggle up, feel warmly embraced and enjoy cozy nights and lazy days. This sofa is extra deep, has soft and moveable back cushions, and comes in various sizes and shapes – everything for your comfort.",https://www.ikea.com/us/en/catalog/products/S39256603/
192.983.31,"VIMLE","$540.00","The VIMLE sofa series has sections that can be combined as you like into a customized solution for you and your home – and as the family or home grows, you can complete the sofa and let it grow with you.",https://www.ikea.com/us/en/catalog/products/S19298331/
704.343.11,"BUSKBO","$130.00","Made of hand-woven rattan, a living material that makes each armchair unique. Airy but sturdy with an embracing feel makes it perfect to curl up in. A great way to invite nature into your home.",https://www.ikea.com/us/en/catalog/products/70434311/
500.583.76,"AGEN","$79.99","Handwoven; each piece of furniture is unique.
								                                                                                          
								Stackable chair; saves space when not in use.",https://www.ikea.com/us/en/catalog/products/50058376/
698.968.88,"BYHOLMA","$113.99","The furniture is handmade and therefore unique, with rounded shapes and nicely detailed patterns.",https://www.ikea.com/us/en/catalog/products/S69896888/
003.926.49,"INDUSTRIELL","$149.00","This armchair has a handwoven seat in durable paper fiber ‒ making each one unique. But they all have two things in common ‒ they’re packed in a flat-pack and assembled quickly with just 12 screws.",https://www.ikea.com/us/en/catalog/products/00392649/
903.200.97,"GRÖNADAL","$249.00","Hand-woven from rattan and ash makes each and every GRÖNADAL rocking chair one of a kind. The light shape and natural materials bring modern Scandinavian design to mind. Easy to place and yours to love.",https://www.ikea.com/us/en/catalog/products/90320097/
502.954.72,"RÅDVIKEN","$199.00","Furniture made of natural fiber is lightweight, yet sturdy and durable.",https://www.ikea.com/us/en/catalog/products/50295472/
092.774.85,"VALLENTUNA","$520.00","All modules in the VALLENTUNA series can be used freestanding or together to create a sofa combination in any size that suits you perfectly.",https://www.ikea.com/us/en/catalog/products/S09277485/
392.774.79,"VALLENTUNA","$520.00","All modules in the VALLENTUNA series can be used freestanding or together to create a sofa combination in any size that suits you perfectly.",https://www.ikea.com/us/en/catalog/products/S39277479/
403.925.48,"STRANDMON","$99.00","Children feel special and important when they can do what adults do. That's why we created a miniature children’s version of our beloved STRANDMON armchair. Now you can sit and relax together - side by side.",https://www.ikea.com/us/en/catalog/products/40392548/
492.519.35,"HAVSTEN","$260.00","If you like the look, try how it feels. Generous seats, fluffy cushions as well as elastic mesh fabric make the sofa comfortable. Create your own combination, sit back and relax. Outdoors or indoors!",https://www.ikea.com/us/en/catalog/products/S49251935/
592.519.30,"HAVSTEN","$290.00","If you like the look, try how it feels. Generous seats, fluffy cushions as well as elastic mesh fabric make the sofa comfortable. Create your own combination, sit back and relax. Outdoors or indoors!",https://www.ikea.com/us/en/catalog/products/S59251930/
601.583.04,"BYHOLMA","$99.00","The furniture is handmade and therefore unique, with rounded shapes and nicely detailed patterns.",https://www.ikea.com/us/en/catalog/products/60158304/
304.290.57,"ÖVERALLT","$49.99","This easy chair is made of untreated wood that you can easily add your personal touch to. Unleash your creativity – stain, wax or paint and then complete with cushions you like.",https://www.ikea.com/us/en/catalog/products/30429057/
700.802.39,"MARIEBERG","$14.99","The cushion can be turned over and therefore has two sides for even wear.",https://www.ikea.com/us/en/catalog/products/70080239/
500.802.64,"NORNA","$7.99","The cushion can be turned over and therefore has two sides for even wear.",https://www.ikea.com/us/en/catalog/products/50080264/
692.990.12,"BUSKBO","$160.00","Made of hand-woven rattan, a living material that makes each armchair unique. Airy but sturdy with an embracing feel makes it perfect to curl up in. A great way to invite nature into your home.",https://www.ikea.com/us/en/catalog/products/S69299012/
903.624.26,"SOLGUL","$79.00","Gently rocking a baby to sleep is an old trick used by parents. So when we developed SOLGUL cradle, we were inspired by older cradles – and of course followed the latest safety requirements.",https://www.ikea.com/us/en/catalog/products/90362426/
703.624.13,"SOLGUL","$129.00","Timeless design, beveled edges and soft rounded corners. Just as safe and secure as all of our other cribs – just a little nicer to your wallet.",https://www.ikea.com/us/en/catalog/products/70362413/
692.300.46,"STUVA/FÖLJA","$227.00","Whether sleeping peacefully or crying to be picked up, an IKEA crib will keep your little one safe and sound. Safety is important, which is why we test our cribs to the strictest safety standards in the world.",https://www.ikea.com/us/en/catalog/products/S69230046/
902.579.58,"GONATT","$199.00","You can both see and feel that every detail of this crib is made with care. Soft shapes, durable materials and a steady construction with practical features and spacious drawers at the bottom.",https://www.ikea.com/us/en/catalog/products/90257958/
292.795.96,"STUVA/FRITIDS","$80.00","A spacious toy box on wheels and a shelf for books are hidden behind the front. If you need even more storage, you can also add other frames from the STUVA series.",https://www.ikea.com/us/en/catalog/products/S29279596/
792.531.84,"STUVA/FRITIDS","$229.00","Whether sleeping peacefully or crying to be picked up, an IKEA crib will keep your little one safe and sound. Safety is important, which is why we test our cribs to the strictest safety standards in the world.",https://www.ikea.com/us/en/catalog/products/S79253184/
692.672.85,"STUVA/FRITIDS","$229.00","Whether sleeping peacefully or crying to be picked up, an IKEA crib will keep your little one safe and sound. Safety is important, which is why we test our cribs to the strictest safety standards in the world.",https://www.ikea.com/us/en/catalog/products/S69267285/
192.764.90,"STUVA/FRITIDS","$406.00","When life revolves around school, friends and leisure, your child needs space – and practical storage. This combination has space for everything from trophies and clothes to sports and school items.",https://www.ikea.com/us/en/catalog/products/S19276490/
492.531.90,"STUVA/FRITIDS","$229.00","Whether sleeping peacefully or crying to be picked up, an IKEA crib will keep your little one safe and sound. Safety is important, which is why we test our cribs to the strictest safety standards in the world.",https://www.ikea.com/us/en/catalog/products/S49253190/
592.531.75,"STUVA/FRITIDS","$229.00","Whether sleeping peacefully or crying to be picked up, an IKEA crib will keep your little one safe and sound. Safety is important, which is why we test our cribs to the strictest safety standards in the world.",https://www.ikea.com/us/en/catalog/products/S59253175/
502.485.41,"SNIGLAR","$79.99","Your baby sleeps safely and comfortably in this crib. Made from solid beech – a durable and renewable natural material that is both good for your wallet and the planet.",https://www.ikea.com/us/en/catalog/products/50248541/
192.528.04,"STUVA/FRITIDS","$125.00","“I can do it!” Isn’t that what they like to say? This STUVA combination puts everything at a lower height that is easy to reach. Perfect for the 3-year old who can do everything on their own.",https://www.ikea.com/us/en/catalog/products/S19252804/
802.485.25,"GULLIVER","$99.00","A timeless crib with practical features that allows your baby to sleep safely until it's time for a "real" bed. As the baby grows, you can actually move the bottom down and remove one of the long sides.",https://www.ikea.com/us/en/catalog/products/80248525/
202.485.71,"SUNDVIK","$159.00","Your baby can sleep for a long time in this crib. With a timeless style, durable materials and details made with care, you can also lower the bottom and remove one of the long sides as the child grows.",https://www.ikea.com/us/en/catalog/products/20248571/
092.530.50,"STUVA/FRITIDS","$308.00","A big box for toys and a spacious wardrobe for both hanging and folded clothes. There’s also a private corner for reading and relaxing. A practical combination that makes everyday life a little easier.",https://www.ikea.com/us/en/catalog/products/S09253050/
302.485.75,"SUNDVIK","$139.00","Your baby can sleep for a long time in this crib. With a timeless style, durable materials and details made with care, you can also lower the bottom and remove one of the long sides as the child grows.",https://www.ikea.com/us/en/catalog/products/30248575/
492.622.36,"STUVA/FRITIDS","$135.00","This bookcase gives you a lot of storage in a small space. Open shelves to stand favorite books in a row – and drawers with space for large and small things. All at a height that a child can reach.",https://www.ikea.com/us/en/catalog/products/S49262236/
692.527.31,"STUVA/FRITIDS","$177.00","A new born baby involves many new things. The first pajamas, socks and onesie. This chest of drawers has space for all of those important first things that your child needs – and much more.",https://www.ikea.com/us/en/catalog/products/S69252731/
292.657.78,"STUVA/FRITIDS","$179.00","Sporty one day, and dressed up another day. At a certain age, changing style is part of the daily routine. This wardrobe has plenty of space for the never-ending style changes.",https://www.ikea.com/us/en/catalog/products/S29265778/
992.529.99,"STUVA/FRITIDS","$229.00","Sporty one day, and dressed up another day. At a certain age, changing style is part of the daily routine. This wardrobe has plenty of space for the never-ending style changes.",https://www.ikea.com/us/en/catalog/products/S99252999/
604.141.82,"SOLGUL","$99.00","When we created the traditional SOLGUL series, we focused on safety. That´s why all the surfaces of the crib, changing table and wardrobe are non-toxic – with all edges and corners softly rounded.",https://www.ikea.com/us/en/catalog/products/60414182/
704.013.39,"SUNDVIK","$229.00","Deep enough to hold standard-sized adult hangers.
								                                                                                          
								Doors with silent soft-closing damper.",https://www.ikea.com/us/en/catalog/products/70401339/
304.013.41,"SUNDVIK","$199.00","Deep enough to hold standard-sized adult hangers.
								                                                                                          
								Doors with silent soft-closing damper.",https://www.ikea.com/us/en/catalog/products/30401341/
703.299.80,"BUSUNGE","$139.00","Comes with 2 roomy drawers for storage.
								                                                                                          
								Drawer stop; prevents drawers from being fully extended and falling out.",https://www.ikea.com/us/en/catalog/products/70329980/
103.299.78,"BUSUNGE","$139.00","Comes with 2 roomy drawers for storage.
								                                                                                          
								Drawer stop; prevents drawers from being fully extended and falling out.",https://www.ikea.com/us/en/catalog/products/10329978/
404.334.88,"GODISHUS","$49.99","Perfect height for small children. They can easily reach and find things on their own.",https://www.ikea.com/us/en/catalog/products/40433488/
504.334.83,"GODISHUS","$69.99","You can position the shelf and clothes rail in two different ways – clothes rail at the top and shelf down below, or both together at the top of the wardrobe.",https://www.ikea.com/us/en/catalog/products/50433483/
203.086.97,"TROFAST","$59.99","A playful and sturdy storage series for storing and organizing toys, sitting, playing, and relaxing.",https://www.ikea.com/us/en/catalog/products/20308697/
590.338.38,"TROFAST","$69.99","Children need room for play – and good storage for toys like TROFAST – a series of sturdy wooden frames and lightweight plastic boxes that your child can easily slide out, carry and put back again.",https://www.ikea.com/us/en/catalog/products/S59033838/
492.647.92,"TROFAST","$39.99","Children need room for play – and good storage for toys like TROFAST – a series of sturdy wooden frames and lightweight plastic boxes that your child can easily slide out, carry and put back again.",https://www.ikea.com/us/en/catalog/products/S49264792/
492.284.69,"TROFAST","$66.99","Children need room for play – and good storage for toys like TROFAST – a series of sturdy wooden frames and lightweight plastic boxes that your child can easily slide out, carry and put back again.",https://www.ikea.com/us/en/catalog/products/S49228469/
992.285.51,"TROFAST","$68.99","Children need room for play – and good storage for toys like TROFAST – a series of sturdy wooden frames and lightweight plastic boxes that your child can easily slide out, carry and put back again.",https://www.ikea.com/us/en/catalog/products/S99228551/
192.408.92,"TROFAST","$53.99","Children need room for play – and good storage for toys like TROFAST – a series of sturdy wooden frames and lightweight plastic boxes that your child can easily slide out, carry and put back again.",https://www.ikea.com/us/en/catalog/products/S19240892/
992.285.89,"TROFAST","$41.99","Children need room for play – and good storage for toys like TROFAST – a series of sturdy wooden frames and lightweight plastic boxes that your child can easily slide out, carry and put back again.",https://www.ikea.com/us/en/catalog/products/S99228589/
892.284.72,"TROFAST","$60.99","Children need room for play – and good storage for toys like TROFAST – a series of sturdy wooden frames and lightweight plastic boxes that your child can easily slide out, carry and put back again.",https://www.ikea.com/us/en/catalog/products/S89228472/
792.284.77,"TROFAST","$64.99","Children need room for play – and good storage for toys like TROFAST – a series of sturdy wooden frames and lightweight plastic boxes that your child can easily slide out, carry and put back again.",https://www.ikea.com/us/en/catalog/products/S79228477/
591.289.35,"TROFAST","$69.99","Children need room for play – and good storage for toys like TROFAST – a series of sturdy wooden frames and lightweight plastic boxes that your child can easily slide out, carry and put back again.",https://www.ikea.com/us/en/catalog/products/S59128935/
491.234.05,"TROFAST","$54.99","Children need room for play – and good storage for toys like TROFAST – a series of sturdy wooden frames and lightweight plastic boxes that your child can easily slide out, carry and put back again.",https://www.ikea.com/us/en/catalog/products/S49123405/
191.031.35,"TROFAST","$51.99","Children need room for play – and good storage for toys like TROFAST – a series of sturdy wooden frames and lightweight plastic boxes that your child can easily slide out, carry and put back again.",https://www.ikea.com/us/en/catalog/products/S19103135/
591.029.97,"TROFAST","$86.99","Children need room for play – and good storage for toys like TROFAST – a series of sturdy wooden frames and lightweight plastic boxes that your child can easily slide out, carry and put back again.",https://www.ikea.com/us/en/catalog/products/S59102997/
291.026.30,"TROFAST","$80.99","Children need room for play – and good storage for toys like TROFAST – a series of sturdy wooden frames and lightweight plastic boxes that your child can easily slide out, carry and put back again.",https://www.ikea.com/us/en/catalog/products/S29102630/
091.025.32,"TROFAST","$74.99","Children need room for play – and good storage for toys like TROFAST – a series of sturdy wooden frames and lightweight plastic boxes that your child can easily slide out, carry and put back again.",https://www.ikea.com/us/en/catalog/products/S09102532/
891.020.95,"TROFAST","$103.99","Children need room for play – and good storage for toys like TROFAST – a series of sturdy wooden frames and lightweight plastic boxes that your child can easily slide out, carry and put back again.",https://www.ikea.com/us/en/catalog/products/S89102095/
203.087.01,"TROFAST","$39.99","A playful and sturdy storage series for storing and organizing toys.",https://www.ikea.com/us/en/catalog/products/20308701/
798.983.06,"TROFAST","$41.99","Children need room for play – and good storage for toys like TROFAST – a series of sturdy wooden frames and lightweight plastic boxes that your child can easily slide out, carry and put back again.",https://www.ikea.com/us/en/catalog/products/S79898306/
491.023.04,"TROFAST","$51.99","Children need room for play – and good storage for toys like TROFAST – a series of sturdy wooden frames and lightweight plastic boxes that your child can easily slide out, carry and put back again.",https://www.ikea.com/us/en/catalog/products/S49102304/
501.711.22,"TROFAST","$29.99","A playful and sturdy storage series for storing and organizing toys.",https://www.ikea.com/us/en/catalog/products/50171122/
801.538.00,"TROFAST","$39.99","A playful and sturdy storage series for storing and organizing toys, sitting, playing, and relaxing.",https://www.ikea.com/us/en/catalog/products/80153800/
103.086.93,"TROFAST","$39.99","A playful and sturdy storage series for storing and organizing toys.",https://www.ikea.com/us/en/catalog/products/10308693/
301.711.23,"TROFAST","$44.99","A playful and sturdy storage series for storing and organizing toys.",https://www.ikea.com/us/en/catalog/products/30171123/
300.914.52,"TROFAST","$27.99","A playful and sturdy storage series for storing and organizing toys.",https://www.ikea.com/us/en/catalog/products/30091452/
100.914.53,"TROFAST","$45.99","A playful and sturdy storage series for storing and organizing toys, sitting, playing, and relaxing.",https://www.ikea.com/us/en/catalog/products/10091453/
402.518.88,"TROFAST","$45.99","A playful and sturdy storage series for storing and organizing toys, sitting, playing, and relaxing.",https://www.ikea.com/us/en/catalog/products/40251888/
603.086.95,"TROFAST","$79.99","A playful and sturdy storage series for storing and organizing toys, sitting, playing, and relaxing.",https://www.ikea.com/us/en/catalog/products/60308695/
900.914.54,"TROFAST","$9.00","Fits in TROFAST frames.",https://www.ikea.com/us/en/catalog/products/90091454/
501.158.62,"TROFAST","$4.00","Fits in TROFAST frames.
								                                                                                          
								Can be stacked when completed with a lid.",https://www.ikea.com/us/en/catalog/products/50115862/
600.940.72,"TROFAST","$3.00","Fits in TROFAST frames.
								                                                                                          
								Can be stacked when completed with a lid.",https://www.ikea.com/us/en/catalog/products/60094072/
700.914.12,"TROFAST","$2.00","Fits in TROFAST frames.
								                                                                                          
								Can be stacked when completed with a lid.",https://www.ikea.com/us/en/catalog/products/70091412/
574.545.00,"TROFAST","$1.50","Vent and handle in one.",https://www.ikea.com/us/en/catalog/products/57454500/
200.892.42,"TROFAST","$5.00","Fits in TROFAST frames.
								                                                                                          
								Can be stacked when completed with a lid.",https://www.ikea.com/us/en/catalog/products/20089242/
503.080.02,"TROFAST","$3.00","Fits in TROFAST frames.
								                                                                                          
								Can be stacked when completed with a lid.",https://www.ikea.com/us/en/catalog/products/50308002/
302.980.23,"TROFAST","$4.00","Fits in TROFAST frames.
								                                                                                          
								Can be stacked when completed with a lid.",https://www.ikea.com/us/en/catalog/products/30298023/
004.269.32,"ANTILOP","$4.00","With the cover on the inflatable ANTILOP supporting cushion (sold separately), your child has soft support that helps them sit steady and comfortably at the dining table.",https://www.ikea.com/us/en/catalog/products/00426932/
604.543.71,"ANTILOP","$4.00","With the cover on the inflatable ANTILOP supporting cushion (sold separately), your child has soft support that helps them sit steady and comfortably at the dining table.",https://www.ikea.com/us/en/catalog/products/60454371/
501.975.70,"ANTILOP","$5.00","Raised edge prevents spills from ending up on the floor.
								                                                                                          
								We know that children's skin is extra sensitive, but not to worry. This product has been tested, approved and is completely free from substances that may harm your child's skin or health.",https://www.ikea.com/us/en/catalog/products/50197570/
892.284.34,"ANTILOP","$19.99","ANTILOP high chair is easy to take apart and bring along so your child sits safely whether you are at home, at your friend’s place or at a restaurant. Enjoy your meal!",https://www.ikea.com/us/en/catalog/products/S89228434/
803.070.39,"GULLIVER","$69.00","A secure place where you and your baby can get to know one another in peace and quiet. Comfortable height and storage close at hand so you can reach what you need and always keep one hand on the baby.",https://www.ikea.com/us/en/catalog/products/80307039/
803.730.86,"KLÄMMIG","$4.99","The first diaper changes can feel like a real challenge, but with a soft changing pad the moment feels both secure and comfortable for you and your newborn baby. Easy to bring on a trip.",https://www.ikea.com/us/en/catalog/products/80373086/
603.730.92,"KLÄMMIG","$8.00","With this inflatable pillow your child gets soft support that helps them sit comfortably at the dining table.",https://www.ikea.com/us/en/catalog/products/60373092/
003.308.16,"LANGUR","$10.00","We know that children's skin is extra sensitive, but not to worry. This product has been tested, approved and is completely free from substances that may harm your child's skin or health.",https://www.ikea.com/us/en/catalog/products/00330816/
992.525.55,"LANGUR","$119.00","As children get older, this chair changes too. From being a secure place where infants learn to eat and talk, to giving children the freedom to leave the table on their own when they’re big enough.",https://www.ikea.com/us/en/catalog/products/S99252555/
792.525.99,"LANGUR","$109.00","As children get older, this chair changes too. From being a secure place where infants learn to eat and talk, to giving children the freedom to leave the table on their own when they’re big enough.",https://www.ikea.com/us/en/catalog/products/S79252599/
603.526.50,"LANGUR","$8.00","The padded material relieves pressure on the child’s body and is soft and comfortable to sit on and lean against.",https://www.ikea.com/us/en/catalog/products/60352650/
803.308.22,"LANGUR","$30.00","The included safety belt has been designed so it won’t pinch children when securing them in the highchair, and it has a release button which makes it easy for you – and not your child – to unlock the safety belt with 1 hand.",https://www.ikea.com/us/en/catalog/products/80330822/
104.002.48,"LEN","$24.99","LEN nursing pillow makes meals and coziness more comfortable and safer. The cover is made from pure natural materials and the filling comprises of recycled PET bottles. Soft, cozy and sustainable.",https://www.ikea.com/us/en/catalog/products/10400248/
903.543.08,"SKÖTSAM","$4.99","Soft against your baby´s skin.
								                                                                                          
								The cover is machine washable and easy to put on and take off.",https://www.ikea.com/us/en/catalog/products/90354308/
003.604.79,"SKÖTSAM","$4.99","Soft against your baby´s skin.
								                                                                                          
								The cover is machine washable and easy to put on and take off.",https://www.ikea.com/us/en/catalog/products/00360479/
501.975.89,"SNIGLAR","$34.99","A secure place where you and your baby can get to know one another in peace and quiet. Comfortable height and storage close at hand so you can reach what you need and always keep one hand on the baby.",https://www.ikea.com/us/en/catalog/products/50197589/
303.627.40,"SOLGUL","$69.99","When we created the traditional SOLGUL series, we focused on safety. That´s why all the surfaces of the crib, changing table and wardrobe are non-toxic – with all edges and corners softly rounded.",https://www.ikea.com/us/en/catalog/products/30362740/
902.690.13,"STUVA","$99.00","It’s so much more than just a changing table! It grows with your child and easily converts into a play table or desk. It’s a durable piece of furniture that can stay in your home for many years!",https://www.ikea.com/us/en/catalog/products/90269013/
992.526.21,"STUVA/FRITIDS","$79.00","After a fun day at home there are toys everywhere. This bench has space for all of them – simply open the box and put things away. It’s easy for both grown-ups and children to straighten up.",https://www.ikea.com/us/en/catalog/products/S99252621/
292.531.67,"STUVA/FRITIDS","$153.00","It’s so much more than just a changing table! It grows with your child and easily converts into a play table or desk. It’s a durable piece of furniture that can stay in your home for many years!",https://www.ikea.com/us/en/catalog/products/S29253167/
792.299.62,"STUVA/FÖLJA","$155.00","It’s so much more than just a changing table! It grows with your child and easily converts into a play table or desk. It’s a durable piece of furniture that can stay in your home for many years!",https://www.ikea.com/us/en/catalog/products/S79229962/
003.813.49,"SUNDVIK","$179.00","Here you can have everything from diapers and creams to clothes and toys close at hand. And when the diaper stage is over, fold and fix the changing table’s leaf in place to create a chest of drawers.",https://www.ikea.com/us/en/catalog/products/00381349/
603.813.51,"SUNDVIK","$169.00","Here you can have everything from diapers and creams to clothes and toys close at hand. And when the diaper stage is over, fold and fix the changing table’s leaf in place to create a chest of drawers.",https://www.ikea.com/us/en/catalog/products/60381351/
202.690.16,"VÄDRA","$17.99","The soft foam filling and raised sides make precious moments at the changing table comfy and safe for your baby. Made of harmless plastic that’s easy to wipe off to clean.",https://www.ikea.com/us/en/catalog/products/20269016/
103.561.27,"VÄDRA","$4.99","Soft against your baby´s skin.
								                                                                                          
								The cover is machine washable and easy to put on and take off.",https://www.ikea.com/us/en/catalog/products/10356127/
301.992.83,"ÖNSKLIG","$9.99","Curious children can become a real challenge at the changing table. There are so many exciting things to discover. This set keeps baby care items out of the way but close at hand.",https://www.ikea.com/us/en/catalog/products/30199283/
403.638.38,"TILLGIVEN","$11.99","Warm and comfortable to snuggle up in after a bath. and the hood makes it easy to dry the hair. The soft towel is made of natural lyocell and sustainably grown cotton.",https://www.ikea.com/us/en/catalog/products/40363838/
103.638.30,"TILLGIVEN","$11.99","Warm and comfortable to snuggle up in after a bath. and the hood makes it easy to dry the hair. The soft towel is made of natural lyocell and sustainably grown cotton.",https://www.ikea.com/us/en/catalog/products/10363830/
